cnes,CNES,IBGE,municipio,NOME FANTASIA,logradouro,NUMERO,BAIRRO,CEP,TP_UNID,tipo_unidade,lat,lon
131628,131628,420890,Jaraguá do Sul,Vs Psicologia,Rua João Picolli,473,Centro,89251590,22,Consultorio Isolado  ,-26.48915665,-49.07814369197831
132039,132039,421090,Modelo,Viva Clinica,Xv De Novembro,704,Laranjeiras,89872000,36,Clinica/Centro De Especialidade  ,-26.7752383,-53.0525513
152536,152536,421880,Turvo,Odonto Excellence,Rua Rui Barbosa,1610,Centro,88930000,22,Consultorio Isolado  ,-28.9264952,-49.6789901
207527,207527,420950,Laurentino,Clinica Odontologica Julia Bonatto,Rua 7 de Setembro,526,Centro,89170000,22,Consultorio Isolado  ,-27.2257393,-49.7314893
255262,255262,420210,Barra Velha,Centro De Triagem Covid19,Rua Miranda Coutinho,S/N,Centro,88390000,2,Centro De Saude/Unidade Basica  ,-26.6449141,-48.6835512
259667,259667,420240,Blumenau,Farmasesi Itoupava Norte,Rua Dois de Setembro,3020,Itoupava Norte,89052504,43,Farmacia  ,-26.8865975,-49.08311093490386
107476,107476,420540,Florianópolis,Neoprospecta,Avenida Luiz Boiteux Piazza,1302,Canasvieiras,88054700,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-27.4342801,-48.4577688
5046831,5046831,420380,Canoinhas,Marcia Mitiko Guinoza,Rua Frei Menandro Kamps,257,Centro,89460126,22,Consultorio Isolado  ,-26.1795529,-50.3918655
5046874,5046874,420380,Canoinhas,Consultorio Pediatrico Dr Gustavo Werner Baggio Ltda,Rua Barão do Rio Branco,669,Centro,89460152,22,Consultorio Isolado  ,-26.1804402,-50.3925356
5046904,5046904,420380,Canoinhas,Ricardo De Oliveira Dreweck,Rua Marechal Floriano,1056,Centro,89460166,22,Consultorio Isolado  ,-26.1839976,-50.3903805
5050049,5050049,420380,Canoinhas,Edson Flavio Colla,Rua Marechal Floriano,1056,Centro,89460166,22,Consultorio Isolado  ,-26.1839976,-50.3903805
5050065,5050065,420380,Canoinhas,Vicente Mazzaro,Rua Frei Menandro Kamps,257,Centro,89460126,22,Consultorio Isolado  ,-26.1795529,-50.3918655
5057388,5057388,420380,Canoinhas,Tercia Consuelo De Oliveira Teles,Rua Senador Felipe Schmidt,477,Centro,89460050,22,Consultorio Isolado  ,-26.1794953,-50.3869358
5062039,5062039,420540,Florianópolis,Analucia Machado Da Costa,Rua Fúlvio Aducci,638,Estreito,88075001,22,Consultorio Isolado  ,-27.58728,-48.5783857
111503,111503,421950,Xanxerê,Central Regional De Rede Frio Xanxere,Rua Jaime Davi,350,Tonial,89820000,84,Central De Abastecimento  ,-26.8695798,-52.3891496
5032369,5032369,421690,São Lourenço do Oeste,Caps I,Maria Piovesana Guarnieri,155,Meneguetti,89990000,70,Centro De Atencao Psicossocial  ,-26.35566,-52.849837
283177,283177,421190,Palhoça,Farmacia Farmapraia,Rua Arcanjo Cândido da Silva,3870,Praia De Fora,88138300,43,Farmacia  ,-27.7447986,-48.6334384
271691,271691,421290,Pinhalzinho,Consultorio De Odontologia,Av Enida Recife,1722,Santo Antonio,89870000,22,Consultorio Isolado  ,-26.852586,-52.9872478
304034,304034,421870,Tubarão,Daiane Laurete,Rua Prudente de Morais,352,Santo Antonio De Pad,88701401,22,Consultorio Isolado  ,-28.4915826,-49.0032732
301647,301647,420230,Biguaçu,Celi Bernadete Da Silva Guesser,Rua Lúcio Born,55,Centro,88160126,22,Consultorio Isolado  ,-27.4960302,-48.6561877
136751,136751,420540,Florianópolis,Neuron Dor,Rua Demétrio Ribeiro,74,Centro,88020700,5,Hospital Geral  ,-27.5839973,-48.5437169
133396,133396,421480,Rio do Sul,Clinica Movimento,Rua Botânico Kuhlmann,255,Eugenio Schneider,89167015,36,Clinica/Centro De Especialidade  ,-27.2276348,-49.6373927
5047765,5047765,420930,Lages,Maeve Barroso Da Costa,Rua Emiliano Ramos,200,Centro,88502215,22,Consultorio Isolado  ,-27.8122759,-50.323562
134813,134813,421480,Rio do Sul,Clinica Medica De Peritos Do Trafego De Rio Do Sul,Rua Bulcão Viana,250,Jardim America,89160226,36,Clinica/Centro De Especialidade  ,-27.208788,-49.63705
134856,134856,421480,Rio do Sul,Jaisson Jose Filagrana,Alameda Aristiliano Ramos,106,Centro,89160149,22,Consultorio Isolado  ,-27.214,-49.6409759435
147680,147680,420480,Curitibanos,Farmasesi Curitibanos,Avenida Salomão Carneiro de Almeida,520,Centro,89520000,43,Farmacia  ,-27.2887141,-50.5769682
103667,103667,421210,Palmitos,Central Municipal De Rede De Frio Cmrf,Rua Osvaldo Cruz,110,Centro,89887000,84,Central De Abastecimento  ,-27.0757733,-53.1570704
247723,247723,420930,Lages,Luis Fernando Gomes Susin,Rua Otacílio Couto,222,Centro,88502060,22,Consultorio Isolado  ,-27.8172867,-50.3209268
215287,215287,420540,Florianópolis,Consultorio Odontologico Dra Marina Dutra Poersch,Avenida Prefeito Osmar Cunha,260,Centro,88015100,22,Consultorio Isolado  ,-27.59326785,-48.55098945937912
181218,181218,421480,Rio do Sul,Bem Viver Espaco Terapeutico,Rua Patrício Noveletto,684,Barra Do Trombudo,89164600,22,Consultorio Isolado  ,-27.2667466,-49.6859708
5066433,5066433,420430,Concórdia,Odonto Clinica Michelon Ltda,Rua Doutor Maruri,330,Centro,89700065,22,Consultorio Isolado  ,-27.232015129975775,-52.0279490253232
222275,222275,420910,Joinville,Centrafer,Rua Doutor Plácido Gomes,500,Anita Garibaldi,89202050,22,Consultorio Isolado  ,-26.3102065,-48.8480229
206911,206911,420430,Concórdia,Magali Borre,Rua Marechal Deodoro,799,Centro,89700001,22,Consultorio Isolado  ,-27.232900082878803,-52.024084252870864
220264,220264,420910,Joinville,Kmm Solucoes Medicas,Rua Conselheiro Arp,630,America,89204600,36,Clinica/Centro De Especialidade  ,-26.2930281,-48.8523015
175889,175889,421620,São Francisco do Sul,Farmacia Sao Jose,Rua Barão do Rio Branco,489,Centro,89240000,43,Farmacia  ,-26.2447936,-48.6323996
225908,225908,420480,Curitibanos,Felipe Cordova Camargo,Rua Altino Gonçalves de Farias,1832,Sao Francisco,89520000,22,Consultorio Isolado  ,-27.2894968,-50.5830686
229792,229792,421730,Saudades,Ambulatorio De Referencia Covid 19 Saudades Sc,Rua Princesa Isabel,357,Centro,89868000,2,Centro De Saude/Unidade Basica  ,-26.9251827,-53.002651
241210,241210,421930,Videira,Sao Joao Farmacias,Rua XV de Novembro,250,Centro,89560132,43,Farmacia  ,-26.9985307,-51.1628823
198315,198315,421950,Xanxerê,Ampare Clinica De Psicologia,Fidencio De S Mello Filho,169,Centro,89820000,22,Consultorio Isolado  ,-26.8748603,-52.4035964
220647,220647,420500,Dionísio Cerqueira,Clinica Medica Sampaio,Rua Felipe Schmidt,388,Centro,89950000,36,Clinica/Centro De Especialidade  ,-26.2604681,-53.6346379
6403611,6403611,420445,Coronel Martins,Secretaria Municipal De Saude,Rua Araranguá,051,Centro,89837000,68,Central De Gestao Em Saude  ,-26.5125893,-52.6667294
228044,228044,420300,Caçador,Farmasesi Cacador,Avenida Barão do Rio Branco,761,Centro,89500091,43,Farmacia  ,-26.7730357,-51.0110912
227285,227285,420910,Joinville,Drogaraia Lj 364 Joinville B,Rua Otto Boehm,260,America,89201700,43,Farmacia  ,-26.30149515,-48.853466003549485
226874,226874,421160,Nova Veneza,Izamara Ghisleri Fisioterapia Ltda,Rua Orlando Bortoluzzi,50,Bortoluzzi,88865000,22,Consultorio Isolado  ,-28.6324901,-49.5007448
5122457,5122457,420460,Criciúma,Pronto Ar Pulmoclinica Clinica Medica Ltda,Rua Antônio de Lucca,91,Centro,88811503,36,Clinica/Centro De Especialidade  ,-28.6761693,-49.3648112
5162173,5162173,420460,Criciúma,Consultorio Odontologico Dra Maira Cechinel Alves,Avenida Universitária,736,Santa Luzia,88806000,22,Consultorio Isolado  ,-28.7027553,-49.43343
5167906,5167906,420460,Criciúma,Cedimagem Centro De Diagnostico Por Imagem Ltda,Rua Antônio de Lucca,50,Centro,88811503,36,Clinica/Centro De Especialidade  ,-28.6761693,-49.3648112
5176271,5176271,421580,São Bento do Sul,Otaviano Da Silva Duarte,Rua Marechal Deodoro,205,Centro,89280130,22,Consultorio Isolado  ,-26.2474642,-49.3878387
200999,200999,421720,São Miguel do Oeste,Biofuncional Clinica De Fisioterapia,Avenida Getúlio Vargas,460,Centro,89900000,36,Clinica/Centro De Especialidade  ,-26.7300489,-53.5174412
228095,228095,420890,Jaraguá do Sul,Farmasesi Marisol Jaragua Do Sul,Rua Bernardo Dornbusch 1300,1300,Vila Lalau,89256901,43,Farmacia  ,-26.4837196,-49.06558697057079
9284605,9284605,420850,Ituporanga,Doutor Imagem,Rua Governador Celso Ramos,364,Centro,88400000,36,Clinica/Centro De Especialidade  ,-27.4170155,-49.6005676
9276076,9276076,420960,Lauro Müller,Sao Giles,Rua Doutor Walter Vetterli,609,Sumare,88880000,36,Clinica/Centro De Especialidade  ,-28.3933024,-49.3955603
9283498,9283498,421480,Rio do Sul,Dra Rafaela,Rua Euclides da Cunha,87,Eugenio Schneider,89167002,22,Consultorio Isolado  ,-27.2205639,-49.6431953
9293574,9293574,421890,Urubici,Academia Da Saude Eno Vieira De Andrade,Rua Ricardo Kruger,0,Centro,88650000,74,Polo Academia Da Saude  ,-27.99237,-49.5824937
9275401,9275401,420750,Indaial,Espasus Espaco De Educacao Em Saude,Rua Doutor Leoberto Leal,155,Tapajos,89080166,22,Consultorio Isolado  ,-26.9024654,-49.2396978
9271538,9271538,421580,São Bento do Sul,Clinica Medica Garcia,Rua Paulo Parucker,578,Centro,89280393,22,Consultorio Isolado  ,-26.2462439,-49.3790144
9283455,9283455,420480,Curitibanos,Vida Ativa Fisioterapia E Pilates,Rua Doutor Lauro Müller,428,Centro,89520000,22,Consultorio Isolado  ,-27.2831298,-50.5797815
9270728,9270728,420820,Itajaí,Leonilda Terezinha Jaboinski,Rua Hercílio Luz,968,Fazenda,88301000,22,Consultorio Isolado  ,-26.9112538,-48.6545262
9260463,9260463,421870,Tubarão,Jle Servicos Medicos,Rua Pio XII,413,Humaita,88704330,22,Consultorio Isolado  ,-28.4663186,-49.02501
9263551,9263551,421030,Major Vieira,Apae Major Vieira,Estanislau Woijciechovski,972,Centro,89480000,36,Clinica/Centro De Especialidade  ,-26.3654856,-50.3272634
9276122,9276122,420290,Brusque,Hbento Servicos Medicos Ss Ltda,Rua Vereador Guilherme Niebuhr,26,Centro,88350110,22,Consultorio Isolado  ,-27.0954458,-48.9157164
9287051,9287051,420245,Bombinhas,Pet Shop Pro Dog,Rua Codorna,28,Bombas,88215000,22,Consultorio Isolado  ,-27.140499,-48.511324
9287949,9287949,420900,Joaçaba,Laboratorio Jh,Rua Frei Edgar,138,Centro,89600000,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-27.1760003,-51.5049335
9268502,9268502,421830,Três Barras,Vitaclin Espaco Clinico Multidisciplinar,Avenida Rigesa,1388,Vila Nova,89490000,22,Consultorio Isolado  ,-26.1084063,-50.3167758
9273166,9273166,420240,Blumenau,Eduardo Moeller Mota,Rua Doutor Luiz de Freitas Melro 395,395,Centro,89010921,22,Consultorio Isolado  ,-26.92437775,-49.06368207777663
9290176,9290176,421130,Navegantes,P B Servicos Medicos Ltda Epp,Avenida Prefeito Cirino Adolfo Cabral,1045,Centro,88370060,22,Consultorio Isolado  ,-26.9001544,-48.6438242
9295143,9295143,420890,Jaraguá do Sul,Lana Rubia Bandeira Woytowicz,Rua Jorge Czerniewicz,480,Czerniewicz,89255000,22,Consultorio Isolado  ,-26.47691975,-49.081664087257664
7594917,7594917,420460,Criciúma,Consultorio Ginecologico Dr Humberto Luiz Amante,Rua João Cechinel,168,Centro,88811500,22,Consultorio Isolado  ,-28.6740222,-49.3653277
76325,76325,420430,Concórdia,Psicologa Katrine Biazim Bervian,Rua Marechal Deodoro 772,772,Centro,89700905,22,Consultorio Isolado  ,-27.2332013,-52.0247162
47198,47198,420390,Capinzal,Clinica Uniao,Rua 15 De Novembro,200,Centro,89665000,22,Consultorio Isolado  ,-27.3440651,-51.6110403
52248,52248,420460,Criciúma,Clinica Comvida,Rua Quinze de Novembro,110,Centro,88801140,22,Consultorio Isolado  ,-28.6799336,-49.3652136
6391737,6391737,421290,Pinhalzinho,Secretaria Municipal De Saude De Pinhalzinho,Avenida Belém,353,Centro,89870000,68,Central De Gestao Em Saude  ,-26.8500687,-52.9886771
9857176,9857176,420800,Itá,Clinica Revitalis,Avenida Tancredo Neves,229,Pioneiros,89760000,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-27.2757216,-52.3267952
5218888,5218888,420300,Caçador,Clinica Medica Dr Northon Ltda,Rua Herculano Coelho de Souza,1260,Centro,89504590,22,Consultorio Isolado  ,-26.7752329,-51.019374
5252695,5252695,420480,Curitibanos,Dr Helio Anjos Ortiz Junior,Rua Altino Gonçalves de Farias,1832,Centro,89520000,22,Consultorio Isolado  ,-27.2894968,-50.5830686
5244501,5244501,420300,Caçador,Eduardo Barbosa Lopes,Rua Victor Baptista Adami,18,Centro,89500139,22,Consultorio Isolado  ,-26.7767283,-51.0085252
5218772,5218772,420480,Curitibanos,Valeria Mitterhofer,Rua Cornelio De Haro Varela,S/N,Centro,89520000,22,Consultorio Isolado  ,-27.2900659,-50.5779683
5252725,5252725,420480,Curitibanos,Dr Gilmar Kruker,Rua Archias Ganz,599,Centro,89520000,22,Consultorio Isolado  ,-27.2918291,-50.5820679
5256062,5256062,420480,Curitibanos,Dr Marcelo Ricardo De Oliveira,Rua Coronel Vidal Ramos,619,Centro,89520000,22,Consultorio Isolado  ,-27.2878442,-50.5787833
5244420,5244420,420540,Florianópolis,Augusto Sergio Kravchychyn,Rua General Liberato Bittencourt,1885,Estreito,88070800,22,Consultorio Isolado  ,-27.629490008,-48.549
5244307,5244307,420540,Florianópolis,Oral Health,Rua Jerônimo Coelho,293,Centro,88010030,22,Consultorio Isolado  ,-27.5950809,-48.55192983727588
5244331,5244331,420540,Florianópolis,Clinodonto,Rua Lauro Linhares,1694,Trindade,88036002,36,Clinica/Centro De Especialidade  ,-27.5903218,-48.5218346
5244390,5244390,420540,Florianópolis,Nicolau Antonio Duarte,Rua Jerônimo Coelho,170,Centro,88010030,22,Consultorio Isolado  ,-27.5971334,-48.5532168
5244447,5244447,420540,Florianópolis,Marco Antonio Vaz,Rua Jade Magalhães,186,Centro,88020720,22,Consultorio Isolado  ,-27.5854188,-48.5423049
5250668,5250668,420540,Florianópolis,Biorale,Rua Bento Gonçalves,183,Centro,88010080,22,Consultorio Isolado  ,-27.59470045,-48.55593320306412
5250706,5250706,420540,Florianópolis,Adriana Cunha,Rua Anita Garibaldi,0136,Centro,88010500,22,Consultorio Isolado  ,-27.596341,-48.5486846
5252776,5252776,420540,Florianópolis,Tito Juliano Fritzen Ruschel,Avenida Madre Benvenuta,186,Santa Monica,88036500,22,Consultorio Isolado  ,-27.5903908,-48.5108512
5252792,5252792,420540,Florianópolis,Incot,Avenida Mauro Ramos,901,Centro,88020301,36,Clinica/Centro De Especialidade  ,-27.59311495,-48.54358030112544
5255996,5255996,420540,Florianópolis,Clinimam,Rua Felipe Schmidt,649,Centro,88010001,22,Consultorio Isolado  ,-27.5938903,-48.5563614
5259096,5259096,420540,Florianópolis,Diagnostica 24 Hs,Rua Bocaiúva,2468,Centro,88015530,36,Clinica/Centro De Especialidade  ,-27.595559995,-48.54737513
5261236,5261236,420540,Florianópolis,Antoine Chryssovergis,Rua Presidente Coutinho,579,Centro,88015230,22,Consultorio Isolado  ,-27.590720750000003,-48.547214
5218853,5218853,421010,Mafra,Consultorio Medico Duane Jose Milioli,Rua Basílio Celestino de Oliveira,S/N,Centro,89300001,22,Consultorio Isolado  ,-26.1161389,-49.7929798
5175194,5175194,421930,Videira,Almir Carlos Cichacewski,Rua Coronel Fagundes,70,Centro,89560156,22,Consultorio Isolado  ,-27.004188,-51.1495891
5175240,5175240,421930,Videira,Bertoldi E Nunes Clinica E Analises Laboratoriais,Rua Coronel Fagundes,111,Centro,89560380,4,Policlinica  ,-27.004188,-51.1495891
37834,37834,421265,Pescaria Brava,Drogaria Barreiros,Estrada Geral,S/N,Barreiros,88798000,43,Farmacia  ,-28.3845591,-48.8658054
9873422,9873422,420540,Florianópolis,Horizonte Medicina E Saude,Rua São João Batista,139,Agronomica,88025230,22,Consultorio Isolado  ,-27.5747879,-48.5290931
9860029,9860029,420930,Lages,Isadora Padilha Gelain,Rua Cruz e Souza,16,Centro,88503001,22,Consultorio Isolado  ,-27.82264,-50.3262628
5227615,5227615,420420,Chapecó,Taise Goncalves Simon,Avenida São Pedro - D,1599,Jardim America,89801300,22,Consultorio Isolado  ,-27.096,-52.6171912252
5229782,5229782,420290,Brusque,Clinica Swerts,Rua Barão do Rio Branco,12,Centro,88350200,36,Clinica/Centro De Especialidade  ,-27.0947558,-48.913255
5236770,5236770,420420,Chapecó,Jhonate Edegar Biazus Zucco,Avenida Getúlio Dorneles Vargas - N,2680,Passo Dos Fortes,89805001,22,Consultorio Isolado  ,-27.091409992,-52.618
5254485,5254485,420420,Chapecó,Cristiane Zill,Rua Guaporé - D,449,Centro,89801100,22,Consultorio Isolado  ,-27.1024851,-52.6128776
5214084,5214084,420910,Joinville,Cleci Dos Santos Lopes,Rua Presidente Wenceslau Braz,32,Floresta,89210200,22,Consultorio Isolado  ,-26.3319482,-48.8466325
9885595,9885595,420900,Joaçaba,S C Clinica Medica,Rua Floriano Peixoto,86,Centro,89600000,22,Consultorio Isolado  ,-27.1766962,-51.5052859
6877168,6877168,420440,Coronel Freitas,Consultorio Janaine Calgaro Pelizza,Avenida Santa Catarina,1627,Ouro Verde,89840000,22,Consultorio Isolado  ,-26.910045,-52.7032511
7902492,7902492,420650,Guaramirim,Farmacia Moreira Farma,Rua Hermínio Stringari,1390,Corticeira,89270000,43,Farmacia  ,-26.4679265,-48.9181428
9946950,9946950,420540,Florianópolis,Vieira Santos Odontologia Itacorubi,Rua Patrício Farias,55,Itacorubi,88034132,22,Consultorio Isolado  ,-27.597,-48.5534683789
5116503,5116503,420240,Blumenau,Esf Evacir Barth,Rua Robert Koch,78,Fortaleza,89055580,2,Centro De Saude/Unidade Basica  ,-26.919,-49.0941613617
5118670,5118670,420240,Blumenau,Karina Zattar,Avenida Presidente Castelo Branco,261,Centro,89010100,22,Consultorio Isolado  ,-26.9166298,-49.0714324
5124107,5124107,420240,Blumenau,Cintia Carneiro Simoes,Rua Nereu Ramos,849,Vila Formosa,89010400,22,Consultorio Isolado  ,-26.9239658,-49.0619969
9866280,9866280,420300,Caçador,Guilherme Moreira Clivatti,Avenida Barão do Rio Branco,1260,Centro,89500016,22,Consultorio Isolado  ,-26.7730357,-51.0110912
5149150,5149150,420240,Blumenau,Rui Gielow,Rua Floriano Peixoto,245,Centro,89010500,22,Consultorio Isolado  ,-26.9270561,-49.066186
5148677,5148677,420240,Blumenau,Alergo Clinica Campagnaro Sc,Rua Prefeito Frederico Busch Júnior,255,Garcia,89020400,22,Consultorio Isolado  ,-26.9156699962,-49.0697346643
5150574,5150574,420540,Florianópolis,Gerson Jose Coelho Shirlei R S Coelho,Rua Jerônimo Coelho,280,Centro,88010030,22,Consultorio Isolado  ,-27.59542855,-48.551618118505736
5145384,5145384,420480,Curitibanos,Dr Nelson Nogueira,Rua Altino Gonçalves de Farias,41,Centro,89520000,22,Consultorio Isolado  ,-27.2894968,-50.5830686
5145430,5145430,420480,Curitibanos,Dr Sergio Ogliari,Rua Coronel Vidal Ramos,984,Centro,89520000,22,Consultorio Isolado  ,-27.2878442,-50.5787833
5145694,5145694,420540,Florianópolis,Rosana L Springmann Denise S Zacchi,Rua Jerônimo Coelho,389,Centro,88010030,22,Consultorio Isolado  ,-27.5943574,-48.55134
5152046,5152046,420540,Florianópolis,Clinica Odontologica Family Kiko,Rua São Jorge,53,Centro,88015320,22,Consultorio Isolado  ,-27.59606355,-48.54991858765291
5145740,5145740,420930,Lages,Ima Imagens Medicas Avancadas,Rua Vidal Ramos Júnior,98,Centro,88502120,36,Clinica/Centro De Especialidade  ,-27.8145726,-50.321507
5148898,5148898,420930,Lages,Clinica Do Pulmao,Rua Lauro Muller,580,Centro,88501130,36,Clinica/Centro De Especialidade  ,-27.8161684,-50.322709
5123801,5123801,421660,São José,Laboratorio Sao Jose,Rua Getúlio Vargas,2561,Centro,88103400,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-27.6147758,-48.6264735
5150515,5150515,421820,Timbó,Herve Pupin De Almeida,Rua Germano Brandes Sênior,690,Centro,89120000,22,Consultorio Isolado  ,-26.8256189,-49.2725606
5119065,5119065,421930,Videira,Orl Clinica De Otorrinolaringologia,Rua Brasil,309,Centro,89560430,22,Consultorio Isolado  ,-27.0047521,-51.1531787
6871496,6871496,420830,Itapema,Adriana Ferreira,Segunda Avenida,529,Meia Praia,88220000,22,Consultorio Isolado  ,-27.1296544,-48.60429
7922892,7922892,420010,Abelardo Luz,Santin Servicos De Saude,Rua Professor José de Andrade,427,Centro,89830000,22,Consultorio Isolado  ,-26.5717313,-52.3267966
9875131,9875131,421870,Tubarão,Academia Da Saude,Rua dos Ferroviários,S/N,Oficinas,88702230,74,Polo Academia Da Saude  ,-28.4887529,-49.0245834
9968474,9968474,420510,Dona Emma,Unidade De Vigilancia Em Saude,Rua Antônio Frare,S/N,Centro,89155000,50,Unidade De Vigilancia Em Saude  ,-26.9893529,-49.732758
7872232,7872232,420200,Balneário Camboriú,Interblu Centro Clinico,Rua 2300,1346,Centro,88330432,36,Clinica/Centro De Especialidade  ,-26.9959123,-48.6339731
9491325,9491325,420590,Gaspar,Consultorio Odontologico Dra Jessica Crespi,Rua São José,253,Centro,89110010,22,Consultorio Isolado  ,-26.9286643,-48.9511356
9646493,9646493,421720,São Miguel do Oeste,Sesi,Rua Marcílio Dias,1580,Centro,89900000,22,Consultorio Isolado  ,-26.7527,-53.5188586
9600132,9600132,421320,Pomerode,Instituto Integra,Rua Hermann Weege,2177,Centro,89107000,22,Consultorio Isolado  ,-26.721081,-49.1679718
5154707,5154707,420830,Itapema,Unidade De Saude Central,Avenida Governador Celso Ramos,534,Centro,88220000,2,Centro De Saude/Unidade Basica  ,-27.0910355,-48.6118492
5158540,5158540,420540,Florianópolis,Clinica Medica E Odontologica Sorridente Ss,Avenida Trompowsky,291,Centro,88015300,36,Clinica/Centro De Especialidade  ,-27.597,-48.5502186538
5118948,5118948,421175,Otacílio Costa,Laboratorio Sao Gabriel,Rua Jose Willian Shalller,S/N,Poco Rico,88540000,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-27.4832304,-50.1195204
5111250,5111250,421650,São Joaquim,Cristiano Campos Araujo,Rua Tomaz Costa,85,Centro,88600000,22,Consultorio Isolado  ,-28.2924972,-49.9353255
5111293,5111293,421650,São Joaquim,Rubens Luiz Pagani Jr,Rua Ismael Nunes,50,Centro,88600000,22,Consultorio Isolado  ,-28.2936753,-49.9357668
5114225,5114225,421650,São Joaquim,Daiany Rodrigues Dos Santos,Tomaz Costa,85,Centro,88600000,22,Consultorio Isolado  ,-28.2924972,-49.9353255
5114292,5114292,421650,São Joaquim,Roke Vianei Pereira,Tomaz Costa,85,Centro,88600000,22,Consultorio Isolado  ,-28.2924972,-49.9353255
5148227,5148227,421690,São Lourenço do Oeste,Esf Cruzeiro Brasilia,Rua Frei Barnabé,361,Cruzeiro,89990000,2,Centro De Saude/Unidade Basica  ,-26.3647101,-52.8580501
5146402,5146402,420460,Criciúma,Mariely Barcelos Nutricao Ltda,Rua Antônio de Lucca,50,Pio Correa,88811503,22,Consultorio Isolado  ,-28.6761693,-49.3648112
5153492,5153492,420430,Concórdia,Ortodontia Regalin,Rua do Comércio,39,Centro,89700085,22,Consultorio Isolado  ,-27.23122041344621,-52.02443770209888
5122511,5122511,420460,Criciúma,Cliniimagem Diagnostico Por Imagem,Rua Júlio Gaidzinski,106,Centro,88811000,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-28.67221,-49.3614457
9545050,9545050,420930,Lages,Visione Oftalmologia Ltda,Rua Coronel Córdova,458,Centro,88502001,22,Consultorio Isolado  ,-27.8126546,-50.3289274
9475567,9475567,421650,São Joaquim,Iluminare Centro Clinico Ltda,Rua Marcos Batista,445,Centro,88600000,22,Consultorio Isolado  ,-28.2898478,-49.9374223
9475281,9475281,421620,São Francisco do Sul,Dra Danddara Morena Goncalves Silveira,Rua Olaria,1294,Agua Branca,89240000,22,Consultorio Isolado  ,-26.259538,-48.6364557
5154456,5154456,420540,Florianópolis,Clinica De Saude Oral,Avenida Prefeito Osmar Cunha,183,Centro,88015100,22,Consultorio Isolado  ,-27.5944551,-48.5516912352646
5158478,5158478,420540,Florianópolis,Louise Krebs Reginatto,Avenida Deputado Protógenes Vieira,47,Santa Monica,88035120,22,Consultorio Isolado  ,-27.5880152,-48.5088718
5154499,5154499,420540,Florianópolis,Melissa Dos Santos,Rua Lauro Linhares,1974,Trindade,88036000,22,Consultorio Isolado  ,-27.595817,-48.5210093
5158273,5158273,420540,Florianópolis,Iara Odila Noceti Ammon,Avenida Prefeito Osmar Cunha,183,Centro,88015100,22,Consultorio Isolado  ,-27.5944551,-48.5516912352646
5158419,5158419,420540,Florianópolis,Gilberto Vaz Teixeira,Rua Presidente Coutinho,579,Centro,88015231,22,Consultorio Isolado  ,-27.590720750000003,-48.547214
9523413,9523413,421960,Xavantina,Laboratorio Labvita,Rua Celso Ramos,89,Centro,89780000,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-27.0695239,-52.3424863
9523081,9523081,421300,Pinheiro Preto,Central Regulacao Unidade Basica Saude Pinheiro Preto,Rua Arthur Costa E Silva,111,Centro,89570000,71,Centro De Apoio A Saude Da Familia  ,-27.0457296,-51.2296306
9490841,9490841,421560,Santa Rosa de Lima,Central De Regulacao,Rua 10 de Maio,110,Centro,88763000,81,Central De Regulacao Do Acesso  ,-28.0383875,-49.1286829
9538399,9538399,420540,Florianópolis,Clicina Cirurgica Santa Catarina Ss,Rua Menino Deus,63,Centro,88020210,36,Clinica/Centro De Especialidade  ,-27.6017107,-48.5455258
9603492,9603492,420900,Joaçaba,Larissa Radel Bortoli,Rua Francisco Lindner,310,Centro,89600000,22,Consultorio Isolado  ,-27.1741494,-51.5067877
9658653,9658653,420360,Campos Novos,Juciele Dall Oglio De Souza,Danuzio Bess,121,Centro,89620000,22,Consultorio Isolado  ,-27.3962904,-51.2224397
5215269,5215269,420540,Florianópolis,Laboratorio Municipal Aracy Vaz Callado,Rua Araci Vaz Callado,742,Estreito,88070750,80,Laboratorio De Saude Publica  ,-27.597,-48.5855594541
5125928,5125928,421360,Porto União,Fisio Pilates Fisioterapia Preventiva E Reabilitacao,Avenida Getúlio Vargas,466,Centro,89400000,22,Consultorio Isolado  ,-26.2348597,-51.0856138
5168066,5168066,421720,São Miguel do Oeste,Apae De Sao Miguel Do Oeste,Rua Marcílio Dias,3200,Jardim Peperi,89900000,36,Clinica/Centro De Especialidade  ,-26.7527,-53.5188586
9618295,9618295,420700,Içara,Ambulatorio Medico Copaza,Rodovia Sc 445 Km 63,S/N,Liri,88820000,22,Consultorio Isolado  ,-28.7116553,-49.2971441
6332382,6332382,420420,Chapecó,Ortoklaus S S Ltda,Rua Rui Barbosa - D,200,Centro,89801042,22,Consultorio Isolado  ,-27.1056135,-52.6106536
5168201,5168201,420300,Caçador,Ilse Maria Schmidt Driessen,Avenida Barão do Rio Branco,1260,Centro,89500016,22,Consultorio Isolado  ,-26.7743976,-51.016213
