COMPETENCIA,IBGE,UF,MUNICIPIO,CNES,NOME FANTASIA,RAZAO SOCIAL,CNPJ PROPRIO,CNPJ MANTENEDORA,TIPO GESTAO,LOGRADOURO,NUMERO,BAIRRO,CEP
202202,420900,SC,JOACABA,7232128,SAMU JOACABA USA,SAMU SERVICO DE ATENDIMENTO MOVEL DE URGENCIA,,82951245000169.0,E,AV CAETANO NATAL BRANCO,1242,FREI BRUNO,89600000
202202,420910,SC,JOINVILLE,7229801,SAMU JOINVILLE USA,SECRETARIA DE ESTADO DE SAUDE,,82951245000169.0,E,RUA MAX COLIN,2049,AMERICA,89204041
202202,420910,SC,JOINVILLE,7238223,MEDIPED DRA PAOLA ROSEVICS,PAOLA ROSEVICS ALBERTON PASTERNAK,17858589000166.0,,M,EXPEDICIONARIO HOLZ,550,AMERICA,89201740
202202,421360,SC,PORTO UNIAO,7236271,HUMAN CLINICAL,ILCHECHEN ILCHECHEN CLINICA DE ENFERMAGEM LTDA ME,11632547000126.0,,M,AVENIDA GETULIO VARGAS,49,CENTRO,89400000
202202,421870,SC,TUBARAO,7213468,MARIANA TUBONE DERMATOLOGIA E ESTETICA,CLINICA DERMATOLOGICA TUBARAO LTDA,17832222000173.0,,M,AV MARCOLINO MARTINS CABRAL,2099,CENTRO,88701000
202202,421870,SC,TUBARAO,7226632,MARIANA QUIRINO TUBONE,MARIANA QUIRINO TUBONE,,,M,AV MARCOLINO MARTINS CABRAL,2099,CENTRO,88701000
202202,421870,SC,TUBARAO,7233124,CLINICA TONON,CLINICA ODONTOLOGICA TONON S S LTDA,17289905000126.0,,M,RUA ALTAMIRO GUIMARAES,270,CENTRO,88701300
202202,421190,SC,PALHOCA,6082157,OFTALMOCENTER CLINICA DE OLHOS,MARTINAZZO E COELHO E CIA LTDA,3883906000270.0,,M,AV BARAO DO RIO BRANCO,102,CENTRO,88130100
202202,420910,SC,JOINVILLE,6059473,CLINICA ODONTOLOGICA VITALIS LTDA,CLINICA ODONTOLOGICA VITALIS,4012368000120.0,,M,RUA PLACIDO OLIMPIO DE OLIVEIRA,1536,ANITA GARIBALDI,89202165
202202,420320,SC,CAMBORIU,5726123,CLINICA BEM VIVER RESTAURANDO VIDAS,CLINICA URIAS VIDIGAL LTDA ME,4498466000110.0,,M,AVENIDA SANTA CATARINA,1112,CENTRO,88340010
202202,420460,SC,CRICIUMA,5724600,URC TC,UNID RAD CRICIUMA DE TOMOGRAFIA COMPUTADORIZADA URC TC SS,9349429000163.0,,M,RUA ANTONIO DE LUCCA,139,CENTRO,88811503
202202,421360,SC,PORTO UNIAO,5727375,CLINICA MEDICA PORTO UNIAO,CLINICA MEDICA PORTO UNIAO,11712193000120.0,,M,RUA MATOS COSTA,33,CENTRO,89400000
202202,420930,SC,LAGES,5727596,HUMANNITY,HUMANNITY INSTITUTO CLINICO EDUCACIONAL E EDITORA LTDA,9463664000161.0,,M,LAURO MULLER,40,CENTRO,88501130
202202,420290,SC,BRUSQUE,5721644,CONSULTORIO DE PROCTOLOGIA DR PAULO COPPINI,CONSULTORIO DE PROCTOLOGIA DR PAULO COPPINI,,,M,AV AUGUSTO BAUER,240,MALUCHE,88354040
202202,420290,SC,BRUSQUE,5745179,CARLOS GERMANO RISTOW,CARLOS GERMANO RISTOW,,,M,RUA BARAO DO RIO BRANCO,40,CENTRO,88350200
202202,420820,SC,ITAJAI,5711576,ALESSANDRO CORTES CARNASCIALI,ALESSANDRO CORTES CARNASCIALI,,,M,RUA SETE DE SETEMBRO,200,CENTRO,88301200
202202,420820,SC,ITAJAI,5712114,USFC UNIVALI,FUNDACAO UNIVERSIDADE DO VALE DO ITAJAI,84307974001346.0,,M,URUGUAI,458,CENTRO,88302202
202202,420820,SC,ITAJAI,5713080,LILIAN MARIA BORTOLI SCARTON,LILIAN MARIA BORTOLI SCARTON,,,M,AVENIDA MARCOS KONDER,1313,CENTRO,88301120
202202,420820,SC,ITAJAI,5722098,SANDRA SALEH,SANDRA SALEH,,,M,RUA CAMBORIU,134,CENTRO,88301450
202202,420820,SC,ITAJAI,5726174,APAVI,ASSOCIACAO DOS PORTADORES DE ARTRITE DO VALE DO ITAJAI,6979391000114.0,,M,RUA ALADI SHENDROSKI BINI,159,FAZENDA,88302360
202202,420820,SC,ITAJAI,5714400,CLINICA ANDRADE,CENTRO CLINICO ANDRADE LTDA,79822953000195.0,,M,RUA ALMIRANTE TAMANDARE,100,CENTRO,88301500
202202,420820,SC,ITAJAI,5718066,HASSAN YUSSEF SALEH,HASSAN YUSSEF SALEH,,,M,RUA CAMBORIU,134,CENTRO,88301450
202202,420820,SC,ITAJAI,5731720,ROMULO DAVILA PEDRINI,ROMULO DAVILA PEDRINI,,,M,RUA JOAO BAUER,119,CENTRO,88302580
202202,420210,SC,BARRA VELHA,7081553,MARLY DE SA,MARLY DE SA,,,M,AV SANTA CATARINA,1200,CENTRO,88390000
202202,421630,SC,SAO JOAO BATISTA,7064381,ISABELLAB,HEMO LABORATORIO DE ANALISES CLINICAS LTDA,79245197000260.0,,M,RUA BENJAMIM DUARTE,156,CENTRO,88240000
202202,420420,SC,CHAPECO,7086342,CLINICA MEDICA DR MARCELO CARLOS SCOPEL,CLINICA MEDICA DR MARCELO CARLOS SCOPEL S S,10842033000132.0,,M,AVENIDA PORTO ALEGRE,427,CENTRO,89801000
202202,420420,SC,CHAPECO,7086881,CLINICA MEDICA EFAPI,CLINICA MEDICA GUSTAVO REYES LTDA,11500322000116.0,,M,R ATILIO FONTANA,2759,EFAPI,89801000
202202,420770,SC,IPUMIRIM,6020577,CLINICA DE FISIOTERAPIA GERACAO SAUDE,MARISA LISBOA BONISSONI ME,95792636000120.0,,M,AVENIDA RIO BRANCO,S/N,CENTRO,89790000
202202,420800,SC,ITA,7088736,FONOCLINMED CLINICA DE FONOAUDIOLOGIA LTDA,FONOCLINMED CLINICA DE FONOAUDIOLOGIA LTDA,9518458000101.0,,M,AV TANCREDO NEVES,739,PIONEIROS,89760000
202202,421190,SC,PALHOCA,7084110,DANIELA SALES DE CARVALHO BRITO,DANIELA SALES DE CARVALHO BRITO,,,M,AVENIDA JOSE MARIA DA LUZ,2747,CENTRO,88131000
202202,421190,SC,PALHOCA,7856938,ODONTO ARIRIU,FORTES E SUPLANO ODONTOLOGIA LTDA MT,20721178000139.0,,M,AVENIDA BOM JESUS DE NAZARE,464,ARIRIU,88135100
202202,420240,SC,BLUMENAU,6021646,CIRURGIOES CARDIOVASCULARES DE SANTA CATARINA S S LTDA,CIRURGIOES CARDIOVASCULARES DE SANTA CATARINA S S LTDA,196445000199.0,,M,RUA ARMANDO ODEBRECHT,70,RIBEIRAO FRESCO,89020403
202202,420420,SC,CHAPECO,6017657,MAURICIO SPAGNOL,MAURICIO SPAGNOL,,,M,RUA MARECHAL JOSE B BORMANN,320,CENTRO,89802120
202202,420420,SC,CHAPECO,6024661,JOSE ANTONIO DETONI,JOSE ANTONIO DETONI,,,M,AV GETULIO VARGAS,609,CENTRO,89802000
202202,420540,SC,FLORIANOPOLIS,6024033,ENDOIMAGEM,ENDOIMAGEM SOCIEDADE SIMPLES,802243000143.0,,M,R SANTOS SARAIVA,435,ESTREITO,88070100
202202,420650,SC,GUARAMIRIM,6010164,ESF CAIXA DAGUA,PREFEITURA MUNICIPAL DE GUARAMIRIM,,83102475000116.0,M,RUA GUILHERME TOMELIN,3065,CAIXA DAGUA,89270000
202202,421250,SC,PENHA,6023649,CONSULTORIO ODONTOLOGICO ANA CLAUDIA,CONSULTORIO ODONTOLOGICO ANA CLAUDIA,,,M,AV ANTONIO JOAQUIM TAVARES,123,CENTRO,88385000
202202,421660,SC,SAO JOSE,6024394,CLINICA RADIOLOGICA SANTA CATARINA,CLINICA RADIOLOGICA SANTA CATARINA SOCIEDADE SIMPLES LTDA,75381574000237.0,,M,BRASIL,597,BELA VISTA I,88110500
202202,421660,SC,SAO JOSE,6024602,CONSULTORIO ODONTOLOGICO DR CRISTIANO VEIT D INCAO,CONSULTORIO ODONTOLOGICO DR CRISTIANO VEIT D INCAO,,,M,BRASILPINHO,330,KOBRASOL,88102300
202202,421660,SC,SAO JOSE,6025862,CONSULTORIO ODONTOLOGICO JOSE SEBASTIAO ERSCHING,CONSULTORIO ODONTOLOGICO JOSE SEBASTIAO ERSCHING,,,M,RUA VICTOR MEIRELLES,600,CAMPINAS,88101000
202202,420460,SC,CRICIUMA,7070845,CONSULTORIO DRA SILVANA MARIA DE MIRANDA,SILVANA MARIA DE MIRANDA,,,M,RUA ANTONIO DE LUCCA,165,PIO CORREA,88811503
202202,420460,SC,CRICIUMA,7077866,JOSE MAURO MORAES DOS SANTOS PSIQUIATRIA,JOSE MAURO MORAES DOS SANTOS PSIQUIATRIA LTDA,15653360000160.0,,M,RUA CORONEL PEDRO BENEDET,488,PIO CORREA,88801250
202202,420675,SC,IBIAM,5943248,LABORATORIO PASTEUR,G PASTEUR LABORATORIO DE ANALISES CLINICAS E PATOLOGIA LTDA,78491172001921.0,,M,AV 20 DE JULHO,S/N,CENTRO,89652000
202202,420170,SC,ASCURRA,6301835,HUTSON RAFAEL POFFO,HUTSON RAFAEL POFFO,,,M,RUA BENJAMIN CONSTANT,263,CENTRO,89138000
202202,421185,SC,OURO VERDE,6293395,APAE,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE OURO VERDE,4687627000113.0,,M,NATALINO CATAPAN,408,CENTRO,89834000
202202,421480,SC,RIO DO SUL,7079354,BACCA CLINICA MEDICA LTDA,BACCA CLINICA MEDICA LTDA,13253095000105.0,,M,RUA PREFEITO RAULINO JOAO ROSAR,408,JARDIM AMERICA,89160184
202202,421500,SC,RIO NEGRINHO,7077629,SAMU UNIDADE DE SUPORTE BASICO UBS 08 RIO NEGRINHO,FUNDO MUNICIPAL DE SAUDE DE RIO NEGRINHO,,83102756000179.0,M,RICHARD S DE ALBUQUERQUE,40,CENTRO,89295000
202202,420830,SC,ITAPEMA,6286135,CONSULTORIO ODONTOLOGICO,CONSULTORIO ODONTOLOGICO,,,M,RUA 246,297,MEIA PRAIA,88220000
202202,420540,SC,FLORIANOPOLIS,6299210,HELIO SERGIO SILVA,HELIO SERGIO SILVA,,,M,RUA FELIPE SCHMIDT,303,CENTRO,88010000
202202,420420,SC,CHAPECO,6306403,CLINICA PEDIATRICA CHRISTIANE GRUBER,CLINICA PEDIATRICA CHRISTIANE GRUBER,4278654000132.0,,M,AVENIDA PORTO ALEGRE,427,CENTRO,89802190
202202,420810,SC,ITAIOPOLIS,6275257,ESF CENTRAL,ESF CENTRAL,,83102517000119.0,M,RUA ALFREDO FERNANDES LUIZ,1,CENTRO,89340000
202202,420240,SC,BLUMENAU,6742661,CLINICA DENTARIA CIA DO SORRISO S S,CLINICA DENTARIA CIA DO SORRISO S S,8644836000130.0,,M,MARECHAL FLORIANO PEIXOTO,18,CENTRO,89010500
202202,420290,SC,BRUSQUE,6732429,CLINICA DA MULHER DE BRUSQUE,MUNICIPIO DE BRUSQUE,,83102343000194.0,M,RUA PREFEITO GERMANO SCHAEFER,66,CENTRO,88350170
202202,420200,SC,BALNEARIO CAMBORIU,7136161,UNIDADE ODONTOLOGICA BASICA CENTRAL,UNIDADE ODONTOLOGICA BASICA CENTRAL,,83102285000107.0,M,RUA CEARA,01,ESTADOS,88339095
202202,420290,SC,BRUSQUE,7137648,DERMAVITA,RENATA PRATA FARMACIA DE MANIPULACAO EIRELI,97538046000109.0,,M,ALEXANDRE ATHANASIO GEVAERD,99,CENTRO,88350070
202202,420540,SC,FLORIANOPOLIS,6214606,CEFALO X,CEFALO X DIAGNOSTICO POR IMAGEM EM ODONTOLOGIA S S,2727122000100.0,,M,AVENIDA RIO BRANCO,380,CENTRO,88015200
202202,420200,SC,BALNEARIO CAMBORIU,6066038,MYRIAM NAZARETH MISSEN CASTANHERA,MYRIAM NAZARETH MISSEN CASTANHERA,,,M,RUA ARTHUR MAX DOOSE,183,PIONEIROS,88330462
202202,420240,SC,BLUMENAU,6214460,HUMBERTO AURELIO SADA JUNIOR,HUMBERTO AURELIO SADA JUNIOR,,,M,RUA DR AMADEU DA LUZ,100,CENTRO,89010100
202202,420420,SC,CHAPECO,7139608,CLINICA DE ODONTOLOGIA FACCIO S S,CLINICA DE ODONTOLOGIA FACCIO S S,15498346000139.0,,M,RUA CONDA,550,MARIA GORETTI,89801000
202202,420820,SC,ITAJAI,7135750,CLINIPOM ITAJAI,ASSOCIACAO BENEFICIENTE DOS MILITARES ESTADUAIS SC,73360539000982.0,,M,RUA TREZE DE MAIO,82,CENTRO,88301550
202202,421280,SC,BALNEARIO PICARRAS,7128266,MARIANGELA SCHMITT BONATO,MARIANGELA SCHMITT BONATO,,,M,AVENIDA EMANOEL PINTO,315,CENTRO,88380000
202202,420570,SC,GAROPABA,6213243,APAE DE GAROPABA,ASSOC DE PAIS E AMIGOS DOS EXCEPCIONAIS DE GAROPABA,79679940000109.0,,M,DOS ACORES,607,VILLAGE,88495000
202202,420900,SC,JOACABA,6204309,LUIZ FERNANDO GONCALVES CIA LTDA,LUIZ FERNANDO GONCALVES CIA LTDA,10651450000106.0,,M,FREI EDGAR,138,CENTRO,89600000
202202,420208,SC,BANDEIRANTE,7095635,POSTO DE SAUDE DA PRATA,SECRETARIA MUNICIPAL DE SAUDE,,1612528000184.0,M,LINHA PRATA,S/N,INTERIOR,89905000
202202,420370,SC,CANELINHA,7093365,NASF CANELINHA,NASF CANELINHA,,82562893000123.0,M,RUA BENTO ARAGAO,32,CENTRO,88230000
202202,420480,SC,CURITIBANOS,7091257,DRIUSSI SERVICOS MEDICOS S S LTDA,DRIUSSI SERVICOS MEDICOS S S LTDA,15601645000157.0,,M,AV SALOMAO CARNEIRO DE ALMEIDA,788,CENTRO,89520000
202202,421130,SC,NAVEGANTES,5673941,CONSULTORIO DR JASON SILVA,JASON SILVA,,,M,AV JOAO SACAVEM,345,CENTRO,88370438
202202,420820,SC,ITAJAI,6359221,ELLA VESTERGAARD,ELLA VESTERGAARD,,,M,AVENIDA MARCOS KONDER,1313,CENTRO,88301000
202202,421470,SC,RIO DOS CEDROS,2692805,CONSULTORIO ODONTOLOGICO DR NEI PASTORE,CONSULTORIO ODONTOLOGICO DR NEI PASTORE,,,M,AVENIDA TIRADENTES,261,CENTRO,89121000
202202,420820,SC,ITAJAI,5672481,CAROLINE FERRARI BARBIERI,CAROLINE FERRARI BARBIERI,,,M,RUA LAURO MULLER,1114,CENTRO,88301401
202202,420820,SC,ITAJAI,5676096,ROBERTA MOSER,ROBERTA MOSER,,,M,RUA ACEDILIO MONTEIRO DE LIMA,497,SAO VICENTE,88301000
202202,420820,SC,ITAJAI,5682738,I I D,INST DE IMPLANTODONTIA E DERMATOLOGIA LENHARDT E PALMA LTDA,8931717000169.0,,M,RUA JOAO BAUER,119,CENTRO,88301202
202202,420820,SC,ITAJAI,5684757,CLINICA DENTARIA TIRADENTES S C,CLINICA DENTARIA TIRADENTES S C,409683000135.0,,M,RUA JOSE PEREIRA LIBERATO,380,SAO JOAO,88305400
202202,421010,SC,MAFRA,5972124,CONSULTORIO DE PSICOLOGIA CRISTIANE KONIG,CONSULTORIO DE PSICOLOGIA,,,M,RUA MARECHAL FLORIANO PEIXOTO,788,CENTRO,89300970
202202,420200,SC,BALNEARIO CAMBORIU,7090005,CORSB RADIOTERAPIA E MEGAVOLTAGEM,CORSB RADIOTERAPIA E MEGAVOLTAGEM LTDA,416972000242.0,,M,RUA ROUXINOL,241,ARIRIBA,88338650
202202,420240,SC,BLUMENAU,7095546,RONALDO ERNANI DA SILVA,RONALDO ERNANI DA SILVA,,,M,RUA ARMANDO ODEBRECHT,70,GARCIA,89020400
202202,420240,SC,BLUMENAU,7095589,OLAVO BILAC PEREIRA,OLAVO BILAC PEREIRA,,,M,MARECHAL FLORIANO PEIXOTO,245,CENTRO,89010500
202202,420240,SC,BLUMENAU,7095597,HELOISA MARIA BUCHELE,HELOISA MARIA BUCHELE,,,M,RUA AFONSO PENA,36,VILA NOVA,89035280
202202,420540,SC,FLORIANOPOLIS,5708397,INCOT 2,ORTHOS CLINICA DE ORTOPEDIA E TRAUMATOLOGIA S S 2,113440000236.0,,M,RUA HERMANN BLUMENAU,212,CENTRO,88020020
202202,421340,SC,PONTE SERRADA,5679338,APAE DE PONTE SERRADA,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS,78502960000147.0,,M,RUA JOSE BORTOLAZ,790,SAO SEBASTIAO,89683000
202202,421480,SC,RIO DO SUL,5710235,LUIZ EDUARDO BACCA,LUIZ EDUARDO BACCA,,,M,RUA PREFEITO RAULINO JOAO ROSAR,408,JARDIM AMERICA,89160184
202202,420540,SC,FLORIANOPOLIS,7074980,CLINICA CLARISSA BERTI,CLARISSA BACHA BERTI NUNES,,,M,RODOVIA ADMAR GONZAGA,440,ITACORUBI,88034000
202202,420540,SC,FLORIANOPOLIS,7094531,ATELIE DE PROTESE,PROTESE DENTARIA DESTERRO LTDA,16649560000101.0,,M,RUA SAO JOSE,283,BALNEARIO,88075310
202202,420540,SC,FLORIANOPOLIS,7094620,ORTHOMED CLINICA,ORTHOMED CLINICA TRAUMATOLOGIA VIDEOARTROSCOPIA E ORTOPEDI,7248157000180.0,,M,IDALINA PEREIRA DOS SANTOS,67,AGRONOMICA,88025260
202202,420540,SC,FLORIANOPOLIS,7095864,JULIANE FELIPE FERRARI,JULIANE FELIPE FERRARI,,,M,RUA VITOR KONDER,125,CENTRO,88015400
202202,420540,SC,FLORIANOPOLIS,7096658,REDEORTO,FLODONTOLOGIA LTDA ME,12893607000127.0,,M,AVENIDA HERCILIO LUZ,826,CENTRO,88020001
202202,420240,SC,BLUMENAU,7095619,BLU NEURO,BLU NEURO CLINICA MEDICA LTDA,16516674000183.0,,M,PREFEITO FREDERICO BUSCH JUNIOR,220,GARCIA,89020400
202202,420240,SC,BLUMENAU,7097182,CENTRO DE SAUDE INTEGRAL A SAUDE DA MULHER,MUNICIPIO DE BLUMENAU,,83108357000115.0,M,RUA REPUBLICA ARGENTINA,2077,PONTA AGUDA,89050101
202202,420910,SC,JOINVILLE,7091079,ALEX SZEPILOWSKI RIBEIRO BELO,ALEX SZEPILOWSKI RIBEIRO BELO,,,M,DR PLACIDO GOMES,370,BUCREIN,89202050
202202,420910,SC,JOINVILLE,7095783,LAB GHANEM PSC HRHDS,MOB LABORATORIO DE ANALISES CLINICAS S S,5465560001611.0,,M,XAVIER ARP,219,BOA VISTA,89227680
202202,420910,SC,JOINVILLE,7095791,RODRIGO RIBEIRO DE BORBA,RODRIGO RIBEIRO DE BORBA,,,M,JUCELINO KUBITSCHECK,410,CENTRO,89201100
202202,420910,SC,JOINVILLE,7096437,ANGELA MARIA DEL GUERRA,ANGELA MARIA DEL GUERRA,,,M,TIJUCAS,246,AMERICA,89204020
202202,420380,SC,CANOINHAS,480312,LABORCLIN,LABORATORIO RIOMAFRA LTDA,30656846000650.0,,M,AV EXPEDICIONARIOS,925,CAMPO DA AGUA VERDE,89466072
202202,420460,SC,CRICIUMA,416800,LAREG CRICIUMA,SECRETARIA DE ESTADO DA SAUDE,,82951245000169.0,E,RUA JULIO GAIDZINSKI,S/N,CENTRO,88811000
202202,421580,SC,SAO BENTO DO SUL,395072,CARDIOCLINICA PLANALTO NORTE LTDA,CARDIOCLINICA PLANALTO NORTE LTDA,21547397000106.0,,M,RUA FREDERICO RANK,545,RIO NEGRO,89287430
202202,421660,SC,SAO JOSE,416657,CENTRO DE SAUDE VILA FORMOSA,PREFEITURA MUNICIPAL DE SAO JOSE,,82892274000105.0,M,RUA ANTONIO JOVITA DUARTE,S/N,FORQUILHAS,88107100
202202,421620,SC,SAO FRANCISCO DO SUL,3481204,CLINICA MEDICA EDUARDO MUSSE,CENTRO MEDICO SAO FRANCISCO LTDA ME,4960595000188.0,,M,ALMIRANTE GUILHEN,152,CENTRO,89240000
202202,420910,SC,JOINVILLE,3447235,TRAUMASPORTS,TRAUMASPORTS ATEND MEDICOFISIOT DESP E ERGONOMICO LTDA,4938234000135.0,,M,RUA ANA MARIA HARGER,71,ANITA GARIBALDI,89202020
202202,421660,SC,SAO JOSE,600024,LABORATORIO BIOLAB,LIMA CATANIO LTDA,12246404000572.0,,M,VEREADOR WALTER BORGES,157,CAMPINAS,88101030
202202,420200,SC,BALNEARIO CAMBORIU,3477711,EFILAB LABORATORIO,LABORATORIO DE ANALISES CLINICAS EFILAB LTDA,5658195000185.0,,M,3 AVENIDA ESQUINA COM RUA 620,331,CENTRO,88330087
202202,420010,SC,ABELARDO LUZ,533068,FARMACIA E DROGARIA HARMONIA,FARMACIA E DROGARIA HARMONIA LTDA,7479878000109.0,,M,GETULIO VARGAR,1026,CENTRO,89830000
202202,420830,SC,ITAPEMA,550337,MIGUEL ANTONIO HIGUERA CANCINO,MIGUEL ANTONIO HIGUERA CANCINO,,,M,RUA 212,153,MEIA PRAIA,88220000
202202,420420,SC,CHAPECO,427373,CLINICA DE ORTOPEDIA COT LTDA,CLINICA DE ORTOPEDIA COT LTDA,39731689000160.0,,M,SAO MARCOS,835,SANTA MARIA,89812210
202202,421480,SC,RIO DO SUL,417092,I DELLANDREA CLINICA MEDICA LTDA,I DELLANDREA CLINICA MEDICA LTDA,37976199000106.0,,M,RUA PRESIDENTE KENNEDY,300,JARDIM AMERICA,89160190
202202,421660,SC,SAO JOSE,548863,CONSULTORIO DR JEFERSON DOS SANTOS,JEFERSON DOS SANTOS,,,M,RUA VICTOR MEIRELES,600,KOBRASOL,88101170
202202,420830,SC,ITAPEMA,550361,ORAL SIN IMPLANTES,PIRES MAEDA AZARIAS E OLIVEIRA ODONTOLOGIA LTDA,27853980000121.0,,M,SEGUNDA AVENIDA,309,MEIA PRAIA,88220000
202202,420460,SC,CRICIUMA,531553,CLINICA MED SUL,CLINICA MEDICA SUL CATARINENSE LTDA,34990169000158.0,,M,AVENIDA DOS IMIGRANTES,2121,RIO MAINA,88817600
202202,421930,SC,VIDEIRA,555320,SPECIALITA ODONTOLOGIA,SPECIALITA ODONTOLOGIA LTDA,40412104000128.0,,M,OSVALDO CRUZ,99,CENTRO,89560142
202202,420320,SC,CAMBORIU,547239,CLINICA DE RADIOLOGIA IMAGEM CAMBORIU,CLINICA DE RADIOLOGIA IMAGEM CAMBORIU LTDA,35688028000148.0,,M,SANTA CATARINA,1211,TABULEIRO,88348006
202202,420300,SC,CACADOR,300489,JUSCELINO EULER OLIVEIRA,JUSCELINO EULER OLIVEIRA,,,M,ATILIO FAORO,527,CENTRO,89500160
202202,420910,SC,JOINVILLE,3081923,RADIOLOGIA SANTA CATARINA,RADIOLOGIA SANTA CATARINA SC LTDA,1191888000150.0,,M,RUA OTTO BOEHM,477,ATIRADORES,89201700
202202,420910,SC,JOINVILLE,3080137,T C FISIO HABILITACAO E REABILITACAO LTDA,T C FISIO HABILITACAO E REABILITACAO SOCIEDADE SIMPLES LTDA,5726541000115.0,,M,ORESTES GUIMARAES,260,CENTRO,89201266
202202,420910,SC,JOINVILLE,3085864,UBSF RIO DO FERRO,SECRETARIA MUNICIPAL DA SAUDE JOINVILLE,,79361028000104.0,M,RUA DILMA VERGILIA GARCIA,1031,AVENTUREIRO,89225800
202202,420910,SC,JOINVILLE,153362,CORB RADIOTERAPIA UNIMED JOINVILLE,CORSB RADIOTERAPIA E MEGAVOLTAGEM LTDA,416972000323.0,,M,ORESTES GUIMARAES,905,AMERICA,89204061
202202,420290,SC,BRUSQUE,149918,CONSULTORIO DE PSICOLOGIA ADRIANO DE SOUZA,ADRIANO DE SOUZA,,,M,FELIPE SCHMIDTT,31,SAO LUIZ,88350075
202202,420845,SC,ITAPOA,214264,CENTRO DE ATENDIMENTO COVID 19,MUNICIPIO DE ITAPOA,,81140303000101.0,M,GAIVOTA,455,ITAPEMA,89249000
202202,420890,SC,JARAGUA DO SUL,111465,CENTRAL REGIONAL DE REDE DE FRIO JARAGUA DO SUL,SECRETARIA DO ESTADO DA SAUDE,,82951245000169.0,E,RUA REINOLDO RAU,123,CENTRO,89251600
202202,421330,SC,PONTE ALTA,131490,PSICOLOGIA CLINICA FLORESCER HUMANO,CONSULTORIO DE PSICOLOGIA FLORESCIMENTO HUMANO E BEM ESTAR L,36839648000101.0,,M,FR ROGERIO,553,CENTRO,88550000
202202,420390,SC,CAPINZAL,82309,RADIODONTO SERVICOS,RADIODONTO SERVICOS RADIOLOGICOS SOCIEDADE SIMPLES,21984691000185.0,,M,RUA XV DE NOVEMBRO,255,CENTRO,89665000
202202,420900,SC,JOACABA,5760100,CLINICA ODONTOLOGICA DR SORRISO,PRISCILLA BORDIGNON,,,M,RUA 13 DE MAIO,314,CENTRO,89600000
202202,420900,SC,JOACABA,5748178,CARLOS ANDRE LEMOS,CARLOS ANDRE LEMOS,,,M,RUA FELIPE SCHMIDT,44,CENTRO,89600000
202202,420910,SC,JOINVILLE,3078205,CEDUS CLINICA DIAGNOSES LTDA,CLINICA DIAGNOSIS LTDA EPP,1247829000156.0,,M,LAGES,660,CENTRO,89201205
202202,420910,SC,JOINVILLE,3080749,CLINICA DE FISIOTERAPIA COSTA E SILVA,CLINICA DE FISIOTERAPIA COSTA E SILVA SS LTDA,1123921000104.0,,M,RUA INAMBU,427,COSTA E SILVA,89220001
202202,420910,SC,JOINVILLE,3078124,VIRMOND MOREIRA,GINECOLOGIA ANGIOLOGIA E CIRURGIA VASCULAR ASSOCIADOS S S,3095442000157.0,,M,BLUMENAU,178,AMERICA,89204248
202202,420910,SC,JOINVILLE,3087719,IOT,INSTITUTO DE ORTOPEDIA E TRAUMATOLOGIA DE SC SS,78665361000144.0,,M,RUA BLUMENAU,1316,AMERICA,89204322
202202,420910,SC,JOINVILLE,3078094,MULTI ESPECIALIDADES,MULTI ESPECIALIDADES SS,2462188000115.0,,M,ORESTES GUIMARAES,814,AMERICA,89204060
202202,420910,SC,JOINVILLE,3092399,INSTITUTO DE OLHOS DR CARLO WILLE,INSTITUTO DE OLHOS DR CARLO WILLE SC LTDA,2462541000167.0,,M,RUA LAGES,595,CENTRO,89201020
202202,420820,SC,ITAJAI,112917,CENTRAL MUNICIPAL DE REDE DE FRIO ITAJAI,MUNICIPIO DE ITAJAI,,83102277000152.0,M,RUA LEODEGARIO PEDRO DA SILVA,300,IMARUI,88305600
202202,420850,SC,ITUPORANGA,150177,KIMED SERVICOS MEDICOS EIRELI,KIMED SERVICOS MEDICOS EIRELI,29894387000159.0,,M,NELSON ROSA BRASIL,300,JARDIM AMERICA,88400000
202202,421120,SC,MORRO DA FUMACA,149195,CENTRAL MUNICIPAL DE REDE DE FRIO,MUNICIPIO DE MORRO DA FUMACA,,83000323000102.0,M,RUA EUGENIO PAGNAN,21,CENTRO,88830000
202202,421930,SC,VIDEIRA,271381,ESPACO APRENDER,GONZATTO CENTRO DE ENSINO E APRENDIZAGEM LTDA ME,13685202000166.0,,M,RUA BRASIL,309,MARAFON,89560430
202202,421780,SC,TAIO,2377616,HOSPITAL E MATERNIDADE DONA LISETTE,ASSOCIACAO DA REDEH DE BENEFICENCIA CRISTA DE TAIO SC,86324860000104.0,,D,04 DE OUTUBRO,115,CENTRO,89190000
202202,420910,SC,JOINVILLE,2622947,NAIPE NUCLEO DE ASSISTENCIA INTEGRAL AO PACIENTE ESPECIAL,SECRETARIA MUNICIPAL DA SAUDE DE JOINVILLE,,79361028000104.0,M,RUA PLACIDO OLIMPIO DE OLIVEIRA,676,BUCAREIN,89202450
202202,420910,SC,JOINVILLE,113336,CENTRAL MUNICIPAL DE REDE FRIO JOINVILLE,JOINVILLE SECRETARIA DA SAUDE,,79361028000104.0,M,ABDON BATISTA,172,CENTRO,89201010
